order_id,customer_id,product_id,quantity,order_date,total_amount
5832,303,126,2,2023-12-08,23.18
5833,1334,337,1,2023-09-09,14.39
5834,301,489,1,2023-07-25,127.10
5835,1446,67,4,2024-03-16,1447.44
5836,23,324,2,2023-01-14,280.18
5837,26,134,1,2023-03-22,25.74
5838,50,31,2,2023-11-12,533.34
5839,947,386,2,2024-03-07,409.96
5840,55,41,2,2024-05-28,105.86
5841,857,303,2,2023-11-18,53.44
5842,57,45,2,2023-11-22,321.16
5843,569,111,2,2024-04-03,112.36
5844,199,206,1,2023-11-16,320.33
5845,1743,157,1,2024-03-11,69.44
5846,68,262,2,2024-02-23,170.40
5847,584,250,2,2023-10-15,57.32
5848,1690,237,2,2024-02-26,78.64
5849,396,344,2,2024-01-28,697.94
5850,746,454,1,2023-01-17,20.88
5851,1801,191,2,2024-01-13,731.98
5852,403,176,5,2024-01-19,517.70
5853,12,270,2,2023-03-11,149.30
5854,198,368,1,2023-08-27,54.00
5855,1530,119,1,2023-07-04,47.75
5856,892,361,1,2024-03-08,742.92
5857,210,438,1,2023-10-12,25.73
5858,533,349,1,2024-03-08,75.30
5859,124,469,1,2023-09-17,144.41
5860,39,182,1,2023-04-01,78.36
5861,660,199,1,2023-11-12,25.08
5862,537,158,1,2023-09-07,191.99
5863,153,283,2,2023-04-03,288.90
5864,182,233,2,2024-05-27,464.20
5865,296,86,1,2023-11-03,1059.88
5866,234,424,1,2023-07-12,32.13
5867,276,311,1,2023-04-16,108.35
5868,12,477,3,2023-06-20,532.47
5869,1697,116,3,2024-05-07,309.12
5870,1281,116,3,2023-03-26,309.12
5871,690,469,2,2024-02-21,288.82
5872,418,159,4,2024-05-23,59.04
5873,530,155,1,2023-04-03,470.55
5874,145,471,1,2024-06-01,67.55
5875,1430,97,1,2023-12-30,53.57
5876,590,192,1,2024-03-04,227.47
5877,1978,163,2,2023-03-22,264.46
5878,313,108,4,2024-01-09,3177.60
5879,1245,86,2,2024-05-15,2119.76
5880,759,309,1,2023-03-01,288.88
5881,907,268,1,2023-03-19,8.91
5882,122,498,5,2024-01-20,179.40
5883,281,185,3,2023-04-24,189.63
5884,358,236,1,2023-07-02,21.55
5885,154,276,1,2023-04-10,6.24
5886,960,113,1,2023-04-04,53.66
5887,746,457,2,2023-02-12,230.96
5888,1756,29,5,2023-03-08,406.35
5889,186,444,1,2023-09-23,96.77
5890,92,361,2,2023-06-27,1485.84
5891,250,469,1,2024-01-14,144.41
5892,892,238,2,2023-09-05,162.72
5893,1925,434,1,2023-04-15,16.76
5894,124,33,2,2023-06-08,6.68
5895,518,464,1,2023-04-03,78.58
5896,63,152,2,2023-04-01,233.34
5897,140,128,1,2023-12-31,1326.36
5898,336,101,3,2023-03-06,292.20
5899,266,115,1,2023-03-02,41.85
5900,241,152,1,2024-03-27,116.67
5901,665,46,2,2023-04-13,126.98
5902,34,316,5,2024-02-22,90.75
5903,332,315,2,2023-11-17,55.82
5904,264,234,1,2024-03-18,77.05
5905,171,384,3,2023-11-30,375.18
5906,236,62,3,2023-07-08,51.00
5907,1016,303,1,2024-02-21,26.72
5908,1115,440,4,2023-10-01,219.64
5909,299,79,1,2023-11-11,21.65
5910,1489,43,4,2023-04-16,614.52
5911,16,215,5,2024-01-27,355.35
5912,1260,195,2,2023-04-06,54.18
5913,12,31,3,2023-05-16,800.01
5914,114,341,1,2023-05-07,156.24
5915,403,275,1,2024-05-30,697.44
5916,91,78,2,2024-05-26,70.88
5917,324,476,2,2023-06-24,2130.26
5918,1306,401,1,2024-01-26,617.80
5919,104,16,2,2023-10-05,206.40
5920,559,294,3,2023-03-30,362.34
5921,1832,2,1,2023-08-24,37.89
5922,100,339,3,2023-12-27,417.81
5923,552,67,3,2024-04-11,1085.58
5924,35,361,1,2023-05-30,742.92
5925,21,24,4,2024-04-19,5417.72
5926,193,287,1,2024-05-20,50.45
5927,1768,66,1,2023-07-15,21.02
5928,795,238,4,2023-05-29,325.44
5929,1090,180,1,2023-12-09,141.43
5930,134,462,2,2023-02-15,36.36
5931,283,347,5,2023-01-24,547.75
5932,1613,477,1,2024-02-14,177.49
5933,12,413,1,2023-10-22,62.05
5934,773,15,1,2023-07-06,157.00
5935,189,7,1,2024-01-03,731.40
5936,231,454,1,2024-04-06,20.88
5937,395,355,5,2023-12-16,724.20
5938,29,368,2,2023-09-21,108.00
5939,60,325,2,2024-06-01,931.50
5940,282,224,1,2023-09-23,28.78
5941,146,19,1,2024-02-03,39.95
5942,279,322,3,2024-03-17,2382.03
5943,97,113,2,2024-05-18,107.32
5944,656,261,4,2024-03-29,83.60
5945,1729,451,1,2024-03-11,95.47
5946,1561,467,5,2023-09-01,394.45
5947,53,106,1,2023-02-23,31.17
5948,423,332,1,2023-05-22,602.62
5949,983,12,3,2023-04-11,259.89
5950,1723,445,1,2024-01-27,162.92
5951,7,473,1,2023-10-11,578.10
5952,1388,386,1,2023-03-23,204.98
5953,1872,296,2,2023-08-08,58.84
5954,580,9,1,2023-05-05,161.21
5955,1905,370,2,2023-11-27,88.04
5956,1741,126,2,2023-10-24,23.18
5957,243,38,2,2023-05-05,50.08
5958,187,236,3,2023-02-18,64.65
5959,333,120,1,2023-05-12,67.74
5960,817,123,2,2023-04-06,181.68
5961,1771,210,1,2023-02-27,172.10
5962,839,170,2,2023-05-10,747.62
5963,1346,374,1,2023-01-09,47.89
5964,796,131,3,2024-02-18,88.62
5965,1185,271,2,2024-02-28,221.72
5966,283,195,2,2023-06-02,54.18
5967,990,457,1,2023-07-10,115.48
5968,113,270,4,2023-01-02,298.60
5969,1906,392,1,2023-08-12,51.75
5970,110,126,1,2023-02-12,11.59
5971,458,460,2,2023-12-18,3936.12
5972,442,275,2,2024-03-08,1394.88
5973,538,465,1,2024-05-22,83.80
5974,569,10,2,2024-02-13,386.12
5975,200,166,3,2023-08-13,279.93
5976,531,499,1,2023-10-15,243.75
5977,894,167,3,2024-05-01,173.04
5978,288,76,1,2024-01-01,28.54
5979,1238,103,1,2024-05-04,40.61
5980,267,460,1,2023-12-04,1968.06
5981,1027,322,1,2024-05-30,794.01
5982,1578,319,1,2024-04-13,367.32
5983,198,45,4,2023-03-07,642.32
5984,1608,326,1,2024-01-31,51.28
5985,1487,455,5,2023-06-10,123.70
5986,444,228,1,2023-05-04,40.82
5987,1843,334,1,2024-05-19,116.21
5988,437,132,1,2023-10-02,228.94
5989,1111,209,1,2023-11-22,19.23
5990,51,393,1,2024-03-22,404.71
5991,248,455,1,2024-02-17,24.74
5992,463,272,2,2023-09-01,2855.84
5993,1700,5,4,2023-02-21,580.60
5994,845,490,1,2024-05-31,72.73
5995,132,32,3,2024-02-10,584.25
5996,137,429,1,2023-12-02,52.78
5997,899,244,2,2023-06-08,155.76
5998,123,473,1,2023-05-10,578.10
5999,622,144,3,2023-08-09,79.98
6000,238,396,2,2023-06-21,126.18
6001,531,196,1,2023-02-19,36.87
6002,857,322,2,2023-09-18,1588.02
6003,457,336,2,2023-03-26,233.24
6004,1222,448,2,2023-02-04,478.32
6005,197,5,3,2023-07-21,435.45
6006,231,284,1,2023-12-08,65.89
6007,157,225,2,2024-01-19,61.54
6008,635,205,1,2024-05-12,68.95
6009,75,476,1,2023-09-25,1065.13
6010,196,214,3,2023-12-20,4407.48
6011,177,300,1,2024-02-07,22.51
6012,29,315,3,2024-05-11,83.73
6013,193,477,2,2024-02-17,354.98
6014,1216,359,1,2023-05-20,104.66
6015,34,323,1,2023-07-31,728.46
6016,388,474,2,2023-11-03,145.06
6017,1170,294,1,2023-06-06,120.78
6018,1636,272,3,2023-12-24,4283.76
6019,411,228,2,2023-06-07,81.64
6020,568,187,2,2023-06-24,581.80
6021,61,451,3,2024-01-01,286.41
6022,266,370,3,2023-08-11,132.06
6023,797,126,3,2024-05-24,34.77
6024,487,175,3,2023-05-23,128.58
6025,65,469,1,2023-07-06,144.41
6026,423,134,1,2024-01-15,25.74
6027,392,245,2,2023-10-01,59.50
6028,214,384,1,2024-04-01,125.06
6029,819,313,3,2023-01-23,91.26
6030,532,426,1,2023-04-13,18.81
6031,1066,259,1,2024-05-09,114.52
6032,355,190,1,2023-10-11,467.84
6033,229,50,3,2023-06-19,144.39
6034,296,106,2,2024-03-15,62.34
6035,198,318,2,2023-09-08,350.88
6036,595,400,2,2024-05-02,1610.86
6037,196,226,1,2023-12-25,109.46
6038,362,400,1,2023-02-07,805.43
6039,533,10,1,2023-11-07,193.06
6040,1716,314,1,2023-08-04,158.27
6041,1249,428,1,2024-03-18,35.14
6042,689,242,2,2023-04-15,751.78
6043,290,441,1,2023-06-28,63.36
6044,101,372,1,2023-09-30,137.18
6045,1952,314,3,2023-02-25,474.81
6046,542,208,4,2023-09-04,259.88
6047,229,443,1,2023-08-04,144.63
6048,332,304,1,2023-05-08,79.89
6049,36,340,1,2023-05-07,23.10
6050,285,330,1,2024-04-10,13.44
6051,165,393,1,2023-09-27,404.71
6052,173,340,1,2023-09-26,23.10
6053,1544,275,1,2023-06-27,697.44
6054,318,483,1,2024-05-27,15.74
6055,290,206,1,2023-08-17,320.33
6056,302,139,2,2024-05-14,1617.50
6057,244,49,1,2023-12-03,65.77
6058,1296,192,1,2023-11-18,227.47
6059,108,122,3,2024-01-11,889.95
6060,352,179,2,2023-12-19,40.58
6061,540,383,2,2024-05-14,23.66
6062,335,476,2,2024-02-23,2130.26
6063,400,23,1,2023-09-26,100.22
6064,1192,328,1,2023-07-18,10.20
6065,415,86,1,2023-11-06,1059.88
6066,469,1,1,2024-04-21,14.74
6067,73,129,1,2024-03-31,39.42
6068,1219,367,1,2024-05-19,142.07
6069,1406,303,1,2023-09-09,26.72
6070,217,64,2,2023-11-24,135.30
6071,879,175,5,2023-08-10,214.30
6072,564,481,1,2024-02-17,192.29
6073,26,63,1,2023-07-15,73.79
6074,1077,423,1,2023-01-20,11.25
6075,55,236,1,2023-02-01,21.55
6076,1354,434,1,2023-04-18,16.76
6077,460,384,1,2024-01-28,125.06
6078,499,294,3,2023-10-04,362.34
6079,895,18,1,2024-03-18,25.90
6080,1582,306,1,2023-11-17,77.60
6081,253,349,1,2023-06-09,75.30
6082,78,384,3,2023-08-31,375.18
6083,1383,282,3,2024-03-10,35.76
6084,472,206,2,2023-12-28,640.66
6085,141,405,1,2023-09-03,585.05
6086,344,451,2,2023-12-31,190.94
6087,1595,270,2,2023-02-16,149.30
6088,546,30,1,2023-05-17,254.74
6089,672,276,1,2023-03-29,6.24
6090,153,119,3,2023-04-20,143.25
6091,1870,100,2,2023-03-18,279.84
6092,196,98,1,2024-04-24,73.14
6093,247,85,1,2023-11-14,146.89
6094,1117,117,1,2023-08-19,176.77
6095,253,246,2,2024-02-28,410.86
6096,465,394,3,2023-03-06,1069.08
6097,1545,138,2,2023-01-23,126.66
6098,139,361,3,2023-01-12,2228.76
6099,1382,27,4,2023-08-22,249.88
6100,338,397,2,2024-01-09,223.74
6101,817,417,1,2023-01-26,510.50
6102,589,90,5,2023-12-17,839.30
6103,130,486,5,2024-03-01,629.05
6104,171,460,2,2023-09-28,3936.12
6105,1617,399,3,2023-05-25,3184.41
6106,576,443,3,2024-02-04,433.89
6107,445,481,2,2023-04-01,384.58
6108,92,345,1,2023-07-20,151.82
6109,118,39,1,2023-06-20,30.43
6110,267,444,1,2024-01-22,96.77
6111,59,473,1,2024-05-15,578.10
6112,1265,280,2,2023-05-31,3441.64
6113,285,415,2,2023-11-10,141.64
6114,386,389,3,2024-04-07,394.71
6115,191,323,2,2024-01-22,1456.92
6116,351,359,1,2024-01-19,104.66
6117,1501,420,1,2023-10-21,650.78
6118,54,57,2,2023-12-17,93.84
6119,61,110,1,2024-04-05,160.98
6120,134,262,4,2023-12-13,340.80
6121,103,30,1,2023-04-13,254.74
6122,1520,304,1,2024-03-15,79.89
6123,588,155,3,2023-10-14,1411.65
6124,559,481,1,2024-01-27,192.29
6125,1412,69,1,2023-03-18,48.97
6126,188,339,2,2023-07-23,278.54
6127,175,166,1,2023-03-03,93.31
6128,71,57,1,2023-06-23,46.92
6129,714,107,4,2023-01-12,7588.60
6130,139,1,2,2024-02-09,29.48
6131,218,240,4,2023-02-17,89.64
6132,1756,294,1,2024-03-07,120.78
6133,1367,341,1,2023-04-22,156.24
6134,723,122,3,2024-01-22,889.95
6135,103,380,2,2023-01-03,127.16
6136,536,216,2,2023-03-09,53.60
6137,1239,214,1,2023-04-07,1469.16
6138,563,76,1,2024-02-09,28.54
6139,817,26,2,2023-04-16,1587.36
6140,568,200,3,2023-08-16,1120.92
6141,31,116,3,2023-06-15,309.12
6142,374,433,1,2023-12-03,115.70
6143,397,132,2,2024-04-23,457.88
6144,229,56,2,2023-03-27,21.12
6145,398,19,1,2023-08-25,39.95
6146,1084,350,1,2023-09-14,271.17
6147,863,17,4,2024-05-13,25.72
6148,1282,8,1,2023-05-14,56.93
6149,290,417,2,2023-04-28,1021.00
6150,1605,493,2,2023-02-24,756.16
6151,89,283,1,2024-01-18,144.45
6152,804,294,1,2024-02-11,120.78
6153,731,73,2,2024-04-20,360.08
6154,8,237,1,2023-05-01,39.32
6155,284,473,1,2023-09-12,578.10
6156,1244,462,1,2023-05-22,18.18
6157,298,488,1,2023-01-04,33.42
6158,101,90,1,2023-01-26,167.86
6159,759,363,2,2024-01-11,84.74
6160,198,264,1,2023-08-26,145.12
6161,141,396,5,2023-08-25,315.45
6162,1884,258,3,2023-07-16,26.22
6163,1479,430,2,2023-03-26,319.18
6164,3,210,1,2023-09-03,172.10
6165,274,436,1,2023-11-15,35.70
6166,293,471,1,2023-08-11,67.55
6167,1974,354,2,2023-05-06,477.72
6168,18,449,1,2023-03-25,169.50
6169,237,25,4,2023-04-01,1843.72
6170,107,467,2,2023-07-13,157.78
6171,63,293,1,2024-05-08,75.63
6172,849,297,1,2023-08-14,7.76
6173,295,414,3,2024-04-09,148.74
6174,72,253,4,2023-03-25,1560.76
6175,540,359,1,2023-02-03,104.66
6176,307,211,2,2023-02-28,393.90
6177,886,156,1,2023-09-17,45.44
6178,1568,196,1,2023-04-06,36.87
6179,383,130,2,2023-08-26,88.04
6180,1910,325,2,2023-11-25,931.50
6181,149,123,1,2023-09-23,90.84
6182,82,388,2,2024-02-18,335.16
6183,495,238,3,2024-03-22,244.08
6184,44,5,1,2023-08-18,145.15
6185,247,167,4,2024-04-10,230.72
6186,1444,326,2,2023-08-27,102.56
6187,57,328,3,2023-08-31,30.60
6188,31,117,1,2023-09-28,176.77
6189,922,406,1,2024-04-07,75.65
6190,285,468,3,2024-05-26,325.83
6191,191,445,1,2023-01-01,162.92
6192,234,278,1,2023-02-14,5.07
6193,955,156,2,2024-03-25,90.88
6194,1716,411,1,2023-04-30,91.11
6195,713,48,5,2024-02-01,1774.15
6196,14,439,1,2023-10-24,91.14
6197,116,248,1,2024-01-04,299.41
6198,920,368,3,2024-05-03,162.00
6199,418,426,1,2023-04-21,18.81
6200,36,248,4,2024-04-29,1197.64
6201,383,158,3,2024-01-06,575.97
6202,216,345,2,2024-03-04,303.64
6203,300,237,1,2024-04-11,39.32
6204,108,86,1,2023-08-04,1059.88
6205,226,260,1,2023-01-26,133.26
6206,1896,105,2,2023-09-22,1107.22
6207,1494,195,2,2023-12-24,54.18
6208,1808,214,1,2024-03-20,1469.16
6209,361,371,2,2023-07-06,270.74
6210,1305,368,3,2023-03-11,162.00
6211,157,266,1,2024-02-24,186.86
6212,747,244,1,2024-03-29,77.88
6213,463,456,1,2024-01-19,126.59
6214,512,21,3,2023-07-30,266.76
6215,865,290,3,2024-02-21,1093.71
6216,103,193,1,2024-04-24,404.02
6217,969,95,3,2024-03-30,316.05
6218,50,344,3,2023-02-26,1046.91
6219,459,389,1,2024-01-02,131.57
6220,89,67,2,2024-03-05,723.72
6221,123,96,2,2023-02-03,406.48
6222,407,277,4,2023-06-21,2640.20
6223,212,104,1,2023-07-17,44.87
6224,1489,483,3,2023-02-23,47.22
6225,103,111,2,2023-08-24,112.36
6226,182,144,1,2024-02-15,26.66
6227,1622,456,1,2024-01-22,126.59
6228,847,499,1,2023-08-21,243.75
6229,1466,470,1,2023-12-19,265.53
6230,1332,67,1,2024-03-24,361.86
6231,694,451,1,2023-05-24,95.47
6232,1022,157,1,2024-06-01,69.44
6233,304,125,1,2023-02-19,264.26
6234,23,403,1,2023-09-29,276.52
6235,183,272,3,2023-12-11,4283.76
6236,212,273,1,2023-12-15,212.14
6237,177,55,1,2023-01-11,44.20
6238,184,86,1,2023-11-15,1059.88
6239,103,272,3,2023-11-28,4283.76
6240,179,499,1,2023-11-06,243.75
6241,96,187,1,2023-01-31,290.90
6242,531,286,3,2024-03-10,213.42
6243,761,272,2,2024-04-02,2855.84
6244,728,204,1,2023-07-04,49.03
6245,30,118,2,2023-05-14,14.76
6246,120,63,1,2023-03-18,73.79
6247,532,18,4,2023-04-06,103.60
6248,1156,497,2,2023-11-30,96.12
6249,814,206,4,2023-08-02,1281.32
6250,984,398,2,2023-05-15,526.34
6251,703,416,1,2024-05-10,650.72
6252,113,471,3,2024-05-23,202.65
6253,145,424,3,2023-03-20,96.39
6254,181,411,1,2023-11-14,91.11
6255,856,186,3,2023-06-27,85.20
6256,901,419,1,2024-02-06,143.01
6257,247,154,1,2023-01-09,185.85
6258,169,100,3,2023-01-07,419.76
6259,516,3,1,2023-03-22,80.55
6260,1585,22,1,2024-05-14,39.28
6261,251,174,2,2023-06-03,60.26
6262,15,76,2,2023-01-04,57.08
6263,59,371,3,2024-01-05,406.11
6264,228,188,4,2023-03-10,752.64
6265,393,142,2,2023-05-21,116.84
6266,1353,443,2,2023-02-26,289.26
6267,194,208,1,2024-04-22,64.97
6268,264,333,2,2023-04-11,40.16
6269,323,88,1,2024-04-03,1962.15
6270,182,142,1,2023-02-22,58.42
6271,166,445,2,2023-02-26,325.84
6272,533,274,4,2023-12-16,453.16
6273,219,377,2,2023-07-13,148.40
6274,144,7,2,2024-01-17,1462.80
6275,578,488,1,2023-09-01,33.42
6276,1513,285,1,2023-01-11,136.89
6277,440,26,3,2023-09-23,2381.04
6278,289,229,5,2023-06-07,647.70
6279,165,69,1,2023-03-19,48.97
6280,193,380,2,2023-12-17,127.16
6281,565,361,1,2024-04-16,742.92
6282,6,49,1,2023-04-20,65.77
6283,845,222,1,2024-05-09,4.34
6284,1405,68,1,2023-05-13,127.30
6285,315,38,2,2023-02-17,50.08
6286,85,435,2,2023-12-28,151.80
6287,92,122,1,2023-06-02,296.65
6288,843,231,3,2023-10-03,90.21
6289,898,332,3,2024-05-03,1807.86
6290,949,175,2,2023-04-16,85.72
6291,304,275,4,2024-01-16,2789.76
6292,268,416,1,2024-03-15,650.72
6293,151,411,2,2024-03-30,182.22
6294,60,145,2,2023-01-20,81.46
6295,509,172,3,2024-04-15,572.67
6296,234,357,3,2023-11-14,20.43
6297,132,154,2,2024-04-23,371.70
6298,172,299,1,2024-01-30,320.16
6299,94,178,2,2023-09-01,43.40
6300,1537,36,1,2024-04-26,114.06
6301,1726,231,1,2024-03-20,30.07
6302,1622,405,1,2023-06-25,585.05
6303,1860,133,1,2023-11-10,25.68
6304,140,323,3,2023-11-08,2185.38
6305,1163,460,1,2024-05-22,1968.06
6306,117,310,5,2024-01-21,555.70
6307,334,244,1,2024-02-20,77.88
6308,1867,365,3,2023-08-17,896.52
6309,597,444,2,2023-02-14,193.54
6310,112,315,4,2023-02-18,111.64
6311,1924,413,1,2023-01-20,62.05
6312,1260,152,1,2024-04-27,116.67
6313,927,443,1,2023-02-21,144.63
6314,1184,16,2,2023-10-21,206.40
6315,7,308,1,2023-12-29,387.54
6316,536,117,1,2023-05-11,176.77
6317,213,451,1,2024-01-27,95.47
6318,1546,399,4,2023-05-22,4245.88
6319,91,188,1,2023-06-07,188.16
6320,23,114,1,2023-08-25,11.16
6321,37,305,3,2023-10-02,171.78
6322,1201,499,1,2023-04-13,243.75
6323,1457,171,1,2023-09-05,119.25
6324,78,484,2,2024-04-16,162.00
6325,132,420,1,2023-11-15,650.78
6326,47,133,1,2023-12-03,25.68
6327,431,293,4,2023-01-14,302.52
6328,8,325,1,2023-09-30,465.75
6329,91,471,2,2023-08-17,135.10
6330,156,169,2,2023-10-07,89.46
6331,478,411,1,2023-06-11,91.11
6332,897,276,2,2023-11-27,12.48
6333,1128,214,2,2024-05-07,2938.32
6334,526,409,4,2023-12-28,253.16
6335,180,442,2,2023-06-22,52.30
6336,118,221,3,2023-06-17,575.04
6337,1808,155,1,2023-08-30,470.55
6338,401,167,1,2023-07-27,57.68
6339,103,310,2,2023-02-08,222.28
6340,1594,498,2,2024-03-18,71.76
6341,232,432,1,2023-03-11,74.72
6342,1281,160,1,2024-04-07,76.68
6343,572,251,1,2023-11-29,101.98
6344,262,134,2,2023-02-23,51.48
6345,1656,472,1,2023-09-12,12.64
6346,90,206,2,2023-05-28,640.66
6347,1709,362,2,2024-03-19,3696.86
6348,468,487,1,2023-10-02,798.02
6349,873,116,2,2023-11-10,206.08
6350,167,351,2,2023-01-20,64.56
6351,199,164,3,2023-07-07,653.88
6352,1513,178,1,2024-04-25,21.70
6353,801,356,1,2024-04-12,807.86
6354,141,128,3,2023-04-11,3979.08
6355,159,127,1,2024-05-07,1068.95
6356,168,142,1,2023-08-02,58.42
6357,36,93,5,2024-03-09,1074.00
6358,247,52,3,2023-06-06,28.92
6359,220,389,1,2023-09-17,131.57
6360,15,325,2,2024-01-19,931.50
6361,136,366,3,2023-06-11,574.44
6362,39,124,1,2023-02-15,730.32
6363,271,469,1,2023-02-19,144.41
6364,91,128,3,2023-12-01,3979.08
6365,70,420,1,2023-04-02,650.78
6366,341,485,1,2024-05-25,268.75
6367,38,412,2,2023-10-01,189.82
6368,1223,358,1,2023-06-05,147.13
6369,109,459,2,2023-11-03,194.22
6370,298,202,1,2023-03-22,15.75
6371,992,318,1,2024-01-17,175.44
6372,64,68,1,2023-02-06,127.30
6373,541,395,2,2023-04-04,2967.80
6374,180,422,5,2023-12-20,1714.35
6375,15,179,2,2023-08-17,40.58
6376,1738,353,1,2023-09-18,15.01
6377,1918,499,1,2024-04-26,243.75
6378,79,171,2,2023-11-18,238.50
6379,328,255,4,2024-02-06,552.84
6380,450,409,1,2023-05-15,63.29
6381,199,210,1,2024-03-16,172.10
6382,86,382,1,2023-03-18,235.94
6383,1414,343,3,2024-01-09,414.03
6384,1666,222,1,2023-05-15,4.34
6385,7,448,3,2024-04-14,717.48
6386,456,482,1,2023-02-12,12.71
6387,215,79,1,2024-01-30,21.65
6388,567,415,1,2024-03-06,70.82
6389,1005,229,1,2023-03-21,129.54
6390,239,98,2,2024-03-08,146.28
6391,17,468,4,2023-02-13,434.44
6392,1829,392,2,2023-04-22,103.50
6393,31,41,4,2024-03-03,211.72
6394,1758,50,3,2023-08-10,144.39
6395,1028,77,1,2024-05-27,308.51
6396,798,51,2,2023-08-01,575.28
6397,27,144,3,2024-02-05,79.98
6398,1342,59,1,2023-09-06,33.30
6399,788,268,1,2024-04-29,8.91
6400,1619,275,2,2023-04-01,1394.88
6401,637,419,2,2024-03-06,286.02
6402,1006,24,5,2023-02-06,6772.15
6403,1364,303,1,2024-02-14,26.72
6404,1900,286,2,2023-06-14,142.28
6405,364,246,1,2023-02-05,205.43
6406,9,246,4,2024-05-14,821.72
6407,112,422,1,2023-04-25,342.87
6408,1424,343,4,2023-10-25,552.04
6409,476,80,2,2024-04-14,3407.12
6410,151,181,1,2023-01-19,21.50
6411,508,265,1,2023-01-30,44.17
6412,668,114,1,2024-02-14,11.16
6413,1048,228,4,2024-01-16,163.28
6414,74,329,1,2023-10-18,114.90
6415,1070,281,1,2024-04-17,70.93
6416,57,134,1,2023-09-27,25.74
6417,838,19,4,2024-01-24,159.80
6418,634,264,2,2024-04-05,290.24
6419,351,36,3,2023-12-12,342.18
6420,1923,252,3,2023-03-28,750.57
6421,438,156,1,2023-02-16,45.44
6422,316,343,2,2024-01-10,276.02
6423,400,107,5,2023-09-12,9485.75
6424,1855,46,2,2024-03-25,126.98
6425,150,302,4,2023-01-17,126.76
6426,1685,17,1,2023-12-21,6.43
6427,444,170,3,2023-08-08,1121.43
6428,173,395,1,2024-05-03,1483.90
6429,534,407,1,2023-07-24,21.47
6430,72,194,1,2024-05-07,66.40
6431,78,304,3,2024-03-01,239.67
6432,77,191,1,2024-05-07,365.99
6433,1425,79,1,2023-04-16,21.65
6434,103,135,2,2023-05-22,314.20
6435,356,490,3,2023-12-12,218.19
6436,266,13,2,2023-12-17,22.14
6437,225,303,5,2023-02-07,133.60
6438,1389,289,2,2023-08-02,117.26
6439,858,434,1,2024-04-14,16.76
6440,171,267,2,2023-05-19,1486.52
6441,247,194,1,2023-08-08,66.40
6442,9,104,3,2023-10-16,134.61
6443,180,270,1,2023-03-02,74.65
6444,19,16,2,2023-10-26,206.40
6445,160,161,1,2023-11-11,69.75
6446,1139,480,1,2023-01-19,42.62
6447,550,355,5,2023-10-12,724.20
6448,76,225,5,2024-02-27,153.85
6449,253,139,1,2024-02-01,808.75
6450,109,263,2,2023-07-19,2366.20
6451,330,52,2,2024-01-22,19.28
6452,112,75,1,2024-04-08,38.21
6453,276,324,1,2023-01-05,140.09
6454,118,66,1,2023-05-13,21.02
6455,161,460,4,2023-02-09,7872.24
6456,351,196,2,2024-04-07,73.74
6457,73,95,1,2024-01-13,105.35
6458,597,289,2,2023-09-26,117.26
6459,74,473,2,2023-06-19,1156.20
6460,1977,442,2,2023-01-13,52.30
6461,290,36,1,2024-03-17,114.06
6462,30,364,2,2023-04-28,2768.82
6463,128,112,2,2024-05-14,149.12
6464,636,284,1,2023-10-10,65.89
6465,540,326,2,2024-01-26,102.56
6466,138,214,1,2023-05-24,1469.16
6467,520,201,2,2023-10-16,228.98
6468,234,156,1,2023-05-29,45.44
6469,114,410,5,2023-06-02,81.90
6470,181,275,2,2024-02-07,1394.88
6471,137,371,1,2024-04-17,135.37
6472,169,237,1,2024-01-11,39.32
6473,29,116,4,2023-04-23,412.16
6474,665,17,2,2024-01-25,12.86
6475,1459,195,2,2023-05-05,54.18
6476,190,404,1,2023-09-12,24.79
6477,1406,294,1,2024-01-28,120.78
6478,61,13,1,2023-04-05,11.07
6479,568,291,3,2023-05-08,1396.89
6480,73,418,2,2023-05-09,20.50
6481,1762,162,3,2024-01-23,304.71
6482,1347,347,2,2023-11-08,219.10
6483,1720,249,1,2023-08-05,206.44
6484,216,33,4,2023-08-14,13.36
6485,189,41,1,2023-07-22,52.93
6486,1882,36,2,2023-04-24,228.12
6487,828,325,1,2023-01-10,465.75
6488,300,472,1,2023-08-26,12.64
6489,112,162,2,2024-03-31,203.14
6490,958,343,1,2023-11-16,138.01
6491,481,20,2,2024-02-29,168.52
6492,1,294,2,2023-02-18,241.56
6493,373,233,1,2024-05-30,232.10
6494,497,270,1,2023-01-23,74.65
6495,141,54,1,2023-12-29,17.32
6496,1924,467,1,2023-11-19,78.89
6497,521,65,4,2023-06-06,469.80
6498,495,168,2,2024-04-28,597.98
6499,1027,138,3,2024-04-10,189.99
6500,1717,138,1,2023-08-08,63.33
6501,480,136,1,2024-04-05,62.35
6502,3,310,4,2023-09-10,444.56
6503,1077,55,2,2024-02-07,88.40
6504,1840,497,5,2023-10-23,240.30
6505,64,96,3,2024-02-19,609.72
6506,231,37,1,2024-01-30,1447.89
6507,12,115,1,2024-04-06,41.85
6508,315,120,4,2023-02-16,270.96
6509,310,251,4,2024-02-11,407.92
6510,174,45,2,2023-02-07,321.16
6511,58,14,5,2024-02-20,103.80
6512,1277,171,1,2023-04-07,119.25
6513,118,165,1,2023-02-08,3.46
6514,377,477,1,2023-03-04,177.49
6515,202,226,1,2024-02-14,109.46
6516,505,307,1,2024-01-23,27.87
6517,1988,326,2,2023-10-06,102.56
6518,579,130,2,2024-04-23,88.04
